transaction_id,client_id,transaction_date,service,amount,payment_method,city,consultant
e9e70d37-8204-45b2-bc15-332263d3bd94,4e0ad9e3-5d68-4ad6-b5ad-964f69dfc342,2025-03-12 02:19:40,Финансовое планирование,112192.030844994,Неизвестно,East Melissaville,Chad Raymond
48be0c1b-47a9-4503-ba77-e53cb22f03c2,fda35b7e-b0f8-4a69-81b1-1a462942dec7,INVALID_DATE,Структурирование капитала,40793.1444643701,Кредитная карта,East Jamie,Cheryl Waller
d9619610-5518-4fc6-92c8-f74a5ae78603,78a1ee33-b3a3-48a6-9652-50ed33d15520,2025-01-02 11:48:37,Налоговое планирование,97667.6088468168,Банковский перевод,North Hannahmouth,Ronald Benson
43c0e136-b035-4c2f-9fe4-42e36e762e5c,c75962f1-607c-4a55-86c5-2bb5c8b8f2d6,2025-01-20 02:12:28,Структурирование капитала,32373.9132000945,Наличные,North Emily,Gregory Williams
56c03f34-3b8f-4fea-abc4-6c874a518edb,0fe8e867-6a1f-43c9-8ffe-08c2050a6cca,2025-02-22 19:13:28,Финансовое планирование,63405.96013626,Банковский перевод,Неизвестный город,Wendy Cooper
0be08cdf-7cae-4038-a14a-0798af0cc0bb,7d24c3dc-c24d-4c01-bf5d-e8e4ffc407f8,2025-02-07 09:36:01,Финансовое планирование,63091.0079673508,Неизвестно,Port James,Tiffany James
e7a17011-d241-4cdd-9e0e-1bdf9ae0ea8d,a0bc0a7c-bebd-4d83-9e41-62ce77758f82,2025-02-16 17:08:41,Инвестиционное консультирование,23250.5549255838,Кредитная карта,Kaneburgh,Harold Gibson
f567a8fd-2c3e-466c-9ef4-b9f6d0b71b4c,f8250bc0-674a-4dd2-b5cf-20d3f59c5ca6,2025-01-27 16:25:29,Структурирование капитала,22578.0606113418,Банковский перевод,Matthewsville,Judith Hansen
6d7abb51-fda7-4fa9-9f76-861134c7618e,964a85b5-1b91-4de7-9a6c-812c21def3b8,INVALID_DATE,Инвестиционное консультирование,2489.71515277845,Криптовалюта,Dannyburgh,Chad Raymond
93ec7bc8-9ed0-413b-8a97-4cd8d571aaee,c205f799-8b4e-4b9b-be74-30659ec24b1c,2025-03-20 08:40:02,Инвестиционное консультирование,60427.7724928425,Кредитная карта,Krystalland,Неизвестный консультант
f36f1a45-f974-4d80-a2bb-232203dae653,53b15997-9004-4a37-abac-6e2f23ae2a11,2025-01-28 09:10:45,Структурирование капитала,15715.2612419486,Банковский перевод,Lake Arielmouth,Catherine Lawson
c21b264c-a1a8-4188-bb3b-79026f863937,11fe2ada-d12a-4f87-bc6b-a2b9105be4b2,2025-02-20 23:35:24,Структурирование капитала,43849.71305507447,Кредитная карта,Lake Sallychester,Phillip White
93a117e5-fb1a-4b07-b193-86e6219882a9,a58cdb0b-e425-414a-94a5-4275a6161547,2025-02-08 12:40:20,Управление активами,85492.8226328729,Кредитная карта,Davidsonborough,Cheryl Waller
Unknown,e7ee76a9-36be-4b3b-901b-f97d02c72368,2025-02-01 19:29:03,Налоговое планирование,28052.5189194125,Наличные,Elizabethmouth,Harold Gibson
ae7862a6-08d8-401c-8520-78aaa3cf55c0,c4e30f23-3f33-46fc-b7e8-c4e9f2df3906,2025-02-07 01:09:34,Управление активами,23009.0358894869,Кредитная карта,Jeanettetown,Tiffany James
901abeb7-63f7-42a5-a0bb-b6799821639d,711655e6-3b6d-4379-a4c6-86b52c26c537,2025-03-10 16:34:41,Инвестиционное консультирование,95358.7845408663,Криптовалюта,Matthewsville,Julie Jones
910ef20b-57ff-4c1b-9195-4c34921f52a4,7d9b45e1-9f28-466e-8c72-eae4ffb618fc,2025-02-02 05:45:38,Финансовое планирование,60764.2113743771,Банковский перевод,East Melissaville,Cheryl Waller
Unknown,0423247a-a668-427b-bed7-8a07bdfc359c,2025-01-30 21:16:32,Структурирование капитала,37740.6269625788,Кредитная карта,North Melissaland,Deborah Stone
3f7f6870-8914-43fa-a760-07f18c0b9c33,2864e902-c68c-45a8-a0da-2ec69c6f845d,2025-01-13 07:04:25,Структурирование капитала,4053.43991886626,Кредитная карта,Kaneburgh,Kirsten Martin
16077aac-bb85-448c-9566-3bbfb7f556a0,225a21e2-12ce-454f-a25f-45ec7d1060c2,2025-02-08 03:00:50,Финансовое планирование,9073.94529186488,Криптовалюта,Неизвестный город,Chad Raymond
0861d950-6a00-48dc-bb1b-b8f7c20499f5,ab7739ed-bdab-4bd4-9c83-e0f832092d6a,2025-01-05 05:03:38,Структурирование капитала,14100.9917041748,Неизвестно,West Jaymouth,Michelle Morse
f3dbd3e8-9239-469a-8e27-6bd28176b3a6,0fd258e2-93b3-41bf-883b-3006bd7a2e35,2025-02-28 21:41:40,Неизвестная услуга,98482.7316035643,Кредитная карта,Port Michellemouth,Mario Jones
7d07c91f-ceeb-493b-a6e4-3cb96831e109,de9dc5a8-988e-44e1-97f5-c25f2ecd6cc9,2025-01-14 11:04:22,Финансовое планирование,10283.2558774379,Банковский перевод,East Matthewmouth,Jordan Phillips
c50f8113-dba9-4b37-9557-00741db2bd14,6c8c9569-c25c-4466-9afd-a97d339d6f17,2025-02-16 06:15:08,Управление активами,111734.305035216,Кредитная карта,Michellehaven,Mary Howard
5d1b625d-10d5-4239-97aa-439ba6e5364d,e844f240-6bca-4d79-954e-e0819681f1ba,2025-02-05 12:31:14,Налоговое планирование,36583.6480281774,Кредитная карта,Elizabethmouth,Teresa Baker
23b9d475-3690-4b2e-aa55-565b3e3fbfc8,777da668-d068-47ed-94d6-c986af7be173,2025-03-01 15:22:12,Управление активами,45462.6649981211,Кредитная карта,Lake Sallychester,Edwin Cantrell
45d6bd24-db87-41c0-952a-f5026544a5fd,00d13c76-b392-4995-9d42-88d58e71b369,2025-03-03 05:37:09,Структурирование капитала,38514.3772000742,Кредитная карта,Cruzport,Cynthia Coleman
1f7b3e8b-343c-4eed-883a-732adf510c32,b359e787-9b32-45a5-89d1-dc3cffbe18a4,2025-02-12 09:25:55,Неизвестная услуга,12368.4073014051,Банковский перевод,South Thomas,Catherine Lawson
f5e174e6-641b-4a6a-926c-007c61b9672a,6fa05ed9-530c-4fc6-99e2-0ffa17afc4cb,2025-02-24 21:09:48,Управление активами,18931.8137617392,Банковский перевод,North Melissaland,Ronald Shepherd
876e8485-c9b2-42f2-8bae-88118d83f991,a3e58479-dcc8-4b0b-b611-a3628d77b8fd,2025-01-11 06:59:49,Инвестиционное консультирование,72845.664223226,Кредитная карта,North Patrickport,Catherine Lawson
e6a466e0-af73-402d-926b-b06a36f706ed,b2af3add-2194-42e0-a0ab-57f1d4427277,2025-01-20 18:17:03,Структурирование капитала,46011.2756110152,Кредитная карта,Davidmouth,Nicholas Barry
Unknown,ab42cede-45c9-49f7-8734-08d6cdfb61b6,2025-01-19 03:19:03,Управление активами,8537.79440134699,Банковский перевод,West Meredithhaven,Judith Hansen
b9a81a19-712a-401f-98a3-c1ba661a8c5e,427d7708-a7e7-4d4c-85c0-e76846463c16,2025-02-27 15:22:43,Налоговое планирование,40766.4738048465,Банковский перевод,Port James,Travis Curtis
Unknown,41a11d52-0586-4543-b3ad-739f5713f140,2025-03-13 21:15:30,Структурирование капитала,56379.4573424521,Банковский перевод,Port Jordan,Cynthia Coleman
Unknown,a4e9389c-b710-4f67-9b6d-1f3eb271c4cd,2025-01-19 04:30:29,Инвестиционное консультирование,50414.5659325167,Кредитная карта,Kaneburgh,Jason Beard
59a35a56-f3ee-4500-8ffa-e0f360c29b9c,7fca05f1-6c74-4050-ad6d-59f245bc5c8d,2025-02-08 04:00:05,Структурирование капитала,22457.9778729064,Неизвестно,New Ryan,Gregory Williams
6df5e526-4185-4af7-86dc-11c5a9795d0e,746f5c5c-2cf3-46a4-b854-25a3aa8de08e,2025-02-07 22:04:53,Налоговое планирование,43822.975619179,Банковский перевод,Lake Arielmouth,Mary Howard
1fe8ded1-a330-4fa8-b86f-5bee92089bd7,0e2533bc-b9fb-4924-8171-e59bdc85359f,2025-01-14 18:02:39,Структурирование капитала,6204.19968681142,Кредитная карта,North Hannahmouth,Emily Stewart
550f8877-e90b-4fc8-a93e-3697e9b7e842,98e5ebd5-52d1-4dc1-90c2-200284f81bd8,2025-03-19 08:44:23,Управление активами,21349.4982279238,Банковский перевод,South Andrew,Catherine Lawson
13cdeab7-3f4a-4c9e-a1d2-4d8b0fe02a4d,aa73a122-bfc8-4fad-a4a9-9b4b3334d30b,2025-02-24 21:02:53,Управление активами,20339.706415665,Криптовалюта,North Lauriebury,Rachel Williamson
e6ab5c30-c57d-459f-a904-62312f5e8b78,e933c860-e7d1-4c38-8e14-38002d2d3b3a,2025-02-14 18:28:29,Инвестиционное консультирование,3181.21834554858,Неизвестно,New Dianechester,John Wolfe
d09e8efb-ba41-47dd-a1e6-8cf1cbc9ba99,a9d46c5b-859f-477e-8fe0-26a5e69c1245,2025-02-22 01:58:40,Налоговое планирование,28917.173443158,Наличные,North Hannahmouth,Wendy Cooper
a8ecb25f-46dd-4a45-aa5c-2daaa35c65b5,ea69f6f4-0843-4d43-985c-76323a4eeaa9,2025-01-17 04:36:51,Финансовое планирование,80875.7777129716,Кредитная карта,Johnsonfort,Emily Stewart
50572e6b-d252-4250-98d1-829490b5ba94,aaeea65b-ea73-4f7a-a199-48195309d0ee,2025-01-27 08:22:18,Инвестиционное консультирование,39326.0103785177,Наличные,Johnsonfort,Jordan Phillips
37d9e1df-2602-46bd-ad2a-57d32d03c323,3108683c-1707-47f4-96f1-57c75b89fe7e,2025-03-19 18:49:27,Управление активами,43849.71305507447,Кредитная карта,Неизвестный город,Jordan Phillips
b6800465-4f63-4e91-a342-76f7a5f8d7ae,cb0d86e5-66a9-4af6-9c0e-c18944eaf4d9,2025-01-24 11:40:55,Структурирование капитала,94887.3582816023,Банковский перевод,North Emily,Mario Jones
60f23a73-6269-443d-9429-08f94cefa8d3,fd324646-9e51-4540-8a3a-c2c30e8e0e88,INVALID_DATE,Неизвестная услуга,43849.71305507447,Наличные,South Andrew,Terry Brown
Unknown,c40ecfcd-c7aa-4fbb-9727-a5ecef66fefd,2025-03-11 22:01:49,Управление активами,28527.15570591,Неизвестно,Mirandaside,Travis Curtis
b349a68d-4d30-4629-9f7a-e70455057e26,d84c1ad0-960f-498c-a431-71c09b9cc7b3,2025-03-13 04:56:41,Инвестиционное консультирование,70185.6295184487,Банковский перевод,Cruzport,Joshua Fuentes
22552e1f-0406-41e9-aa62-de51f5ede43c,fc816692-8bf2-44ba-9591-0e1b4d869599,2025-01-03 13:29:03,Инвестиционное консультирование,36171.9227437829,Криптовалюта,Port James,Phillip White
16846835-7738-47b1-885c-3ab49129c02a,89470386-6432-46f8-b32e-587b5639d021,2025-01-15 18:28:57,Налоговое планирование,89349.367142569,Банковский перевод,Kaneburgh,Gary Stevenson
4049126f-f7af-4a8c-a43e-add8fd3c869c,ab2508aa-a2cd-4b80-b398-f0705daa80d6,INVALID_DATE,Инвестиционное консультирование,33449.9792557149,Кредитная карта,Elizabethmouth,Teresa Baker
77416de2-4d3e-40be-8886-61dafab19129,b3397a8e-c8a9-4eb8-a269-6e5f50b6f1f0,2025-02-05 16:11:44,Инвестиционное консультирование,15674.2278401983,Банковский перевод,North Emily,John Wolfe
e725d908-c533-4486-8602-fcef70e2165c,86427308-45bd-4ee1-bba5-b604716cd7b3,2025-02-28 16:09:12,Финансовое планирование,43849.71305507447,Кредитная карта,North Lauriebury,Tiffany James
6ae31ff1-7b30-4e88-ac97-ed6d55d94a90,60b26837-86c9-4353-8be3-5873fb775e99,2025-02-15 11:58:01,Неизвестная услуга,86671.9127032291,Банковский перевод,South Andrew,Timothy Brown
Unknown,c8633b64-fb8c-4d9b-8020-6586dff1d2a0,2025-02-09 01:54:36,Инвестиционное консультирование,28618.4537326418,Банковский перевод,North Hannahmouth,Неизвестный консультант
6dcd6a6f-c8ab-4840-ad4f-d1e27e326a95,ced43b8e-e54c-49a3-b966-0e73df894a14,2025-02-14 06:51:28,Инвестиционное консультирование,19881.735574815,Банковский перевод,Matthewsville,Dylan Martin
10bc2f90-a54e-494a-8300-3dd751c6c4c9,00077c5e-d0b9-4ad9-b19a-bc5fac6921dd,2025-01-11 02:27:21,Управление активами,73909.0379154964,Банковский перевод,Patelbury,Nicholas Barry
Unknown,797cc16f-c630-4534-9380-6024b5725c3a,2025-03-08 16:26:01,Неизвестная услуга,9632.29601097699,Кредитная карта,Cruzport,Melissa Pena
Unknown,347c637b-f537-4782-a4d5-677f1e864ee4,2025-03-08 18:37:54,Структурирование капитала,59910.8004443774,Неизвестно,East Matthewmouth,Jordan Phillips
23d9faec-e1ce-4175-af25-3dacd03f5cdd,4e392025-2145-499e-868d-4b4697ad2152,2025-01-08 16:41:53,Инвестиционное консультирование,6880.39978011802,Кредитная карта,Roberttown,Kirsten Martin
ab808c34-c339-42b5-862b-e400362ac4d5,25d583e7-c36d-4395-9f97-474d2ec5afee,2025-02-26 23:20:30,Неизвестная услуга,70908.308271392,Банковский перевод,Davidsonborough,John Wolfe
9ab64ede-9041-4411-b93e-ed6000eb5bf5,a0f8285b-37ed-4020-b675-4040a920eaa2,INVALID_DATE,Неизвестная услуга,44727.7603543539,Кредитная карта,New Zacharyport,Ethan Lowe
60dfb949-ebc4-40e1-b74a-e270e4f2397e,2181da29-f5e5-46a4-a665-7273a64fba68,2025-03-20 01:23:55,Инвестиционное консультирование,62398.2163590976,Наличные,North Lauriebury,Ronald Benson
f230e25e-efe9-4097-adea-7a7e58a0c093,fa3a04f1-6c15-49e1-b1d6-02c43740eb4f,2025-02-15 00:12:57,Неизвестная услуга,59967.6538799908,Кредитная карта,South Thomas,Lisa Sanchez MD
4057da6f-86ae-48b0-9873-5ffe10444c5f,4018aa6b-7be3-433c-b097-228e86921014,2025-01-19 12:02:52,Структурирование капитала,2578.42790726277,Банковский перевод,East Rachelmouth,Wendy Cooper
9180e92c-0700-496f-8e72-2cd5da30a892,3b7642b9-f47c-4cac-a329-4942042274ac,2025-02-21 00:17:57,Инвестиционное консультирование,40809.5380607159,Неизвестно,North Lauriebury,Patricia Haas
5e585717-825b-44fc-beec-2f9c3a20090c,6bd791fd-9cff-46ce-afd4-20f35e7a8ad5,2025-03-09 17:16:51,Налоговое планирование,1065.33842312393,Наличные,Krystalland,Emily Stewart
1a1d2ad4-aae2-4705-8169-0771e7bfe165,7d2fcf37-6f00-4631-a5b4-7ede8627ba87,2025-01-09 23:57:59,Финансовое планирование,19514.5341870022,Неизвестно,New Zacharyport,Ronald Benson
37dacd35-9f56-4605-b672-e30c4ed79ad2,e3dd3e2c-a951-4609-85e0-09dbde388799,2025-02-20 00:01:26,Инвестиционное консультирование,9448.0045810138,Кредитная карта,Lake Arielmouth,Неизвестный консультант
1a242849-9d1f-4f24-92a1-6a99128015db,80af311d-9c32-4964-8fc7-ee6797782782,2025-03-08 00:16:31,Управление активами,8808.96884057495,Кредитная карта,Davidmouth,Terry Brown
0551daf9-2ad9-477a-9e2b-e7e0b3e1691d,4d019fd2-8d9d-49d3-995d-d7e909c9dd89,INVALID_DATE,Структурирование капитала,139454.754433729,Кредитная карта,Port Jordan,Chad Raymond
d82c02b3-3029-456a-be4d-a7005e88b4e8,760c1ca9-67aa-4e8d-b422-2b0b8ea4221f,2025-03-14 20:55:22,Инвестиционное консультирование,73451.9012137419,Банковский перевод,East Matthewmouth,Teresa Baker
be5afa27-2121-41be-84fe-a4fb7c50cd58,918acabb-313e-45c8-ba35-72eabdd700e1,2025-01-13 00:04:08,Управление активами,24383.8346873247,Неизвестно,Jeanettetown,Michelle Morse
005a05e2-804b-438c-bb09-fa4ca66f08c0,00e6c0da-5d58-4398-8a5b-7af7a0e0ab04,2025-02-28 18:18:03,Инвестиционное консультирование,44323.0306354816,Кредитная карта,Hamiltontown,Timothy Brown
9cc256d3-39b2-4728-9fcd-0546ba0c3881,f4199bce-63f2-4bed-a179-3b310a7a72d0,2025-02-24 05:50:21,Неизвестная услуга,118643.079011222,Кредитная карта,New Zacharyport,Неизвестный консультант
485e3eb5-7e98-49a8-a7b9-58d86e9cb928,8458d90e-4955-4dc1-abc5-02854be4c910,2025-01-06 14:21:19,Налоговое планирование,43849.71305507447,Кредитная карта,North Lauriebury,Lisa Sanchez MD
3cdbb57f-d1fd-4e2d-8db8-7a6e56f63f79,15245a6c-e842-4065-9227-5ddc545f056e,2025-02-14 04:22:27,Налоговое планирование,72920.4369235121,Кредитная карта,Lake Tina,Sarah Alvarez
8a946211-b629-42fb-b980-91a2bdff6f41,6150dd79-f0d2-4935-aec7-0d51578bcaa2,2025-02-21 15:53:38,Финансовое планирование,57969.8463984345,Наличные,Неизвестный город,Teresa Baker
a251d550-9a46-4c9f-a0b9-4370b19e38c9,ad5bb1f1-ec50-4e5d-a37e-46606cf1c575,2025-03-13 00:48:16,Инвестиционное консультирование,102579.378057216,Банковский перевод,North Emily,Erik Garcia
98c4eaaa-d3d1-437e-9c2f-803c0c416544,ccc771e1-55e2-4ffa-aa21-ec262994229b,2025-02-02 21:29:33,Управление активами,2174.21533612083,Банковский перевод,Dannyburgh,Gregory Williams
0f78c008-4b2a-43af-8d85-e6db186f8a38,ce1f940c-933f-4a01-a4cb-e573d0fb163b,2025-03-04 18:14:27,Неизвестная услуга,131969.948247816,Банковский перевод,Davidsonborough,Laura Herrera
287886d7-f26f-4e82-9075-cd84d2ee5929,12d8a79e-2b4b-4f7c-b5e2-8433856a52e1,2025-03-09 10:09:13,Неизвестная услуга,25860.6405246814,Кредитная карта,Неизвестный город,Mario Jones
3c5f34d1-b5b0-4515-b017-e1b41f990929,cdacefb3-2333-4952-83c9-0aab0fde7abc,INVALID_DATE,Налоговое планирование,94026.8927063057,Кредитная карта,Dannyburgh,Antonio Benton
2297fcbc-286f-4031-ad60-91a81e702fed,a6789788-dd61-4096-8f16-183e066fd3cc,2025-01-05 14:46:42,Финансовое планирование,53673.2211061846,Кредитная карта,Matthewsville,Jason Beard
683cf4a4-4119-4a58-b7a7-1f906c2ea36e,13b7ead7-91a1-4984-947a-fd4d0ce31b8c,2025-01-07 21:20:40,Налоговое планирование,98993.527870525,Кредитная карта,Lake Sallychester,Katherine Smith
07b260f5-fe1e-431f-b883-cad910805153,fc19a99f-24f5-414c-a005-fa96097351c2,2025-03-16 12:24:12,Инвестиционное консультирование,88781.2115055584,Кредитная карта,East Jamie,Katherine Smith
e8d0e7e4-5d3d-4815-a642-3f69d4f3dd6d,fcfadad8-963a-4777-b6e3-abd06be8fe23,2025-03-09 20:00:21,Управление активами,64411.0090078915,Банковский перевод,Davidmouth,William Bell
b196d97c-475c-4da7-9feb-919714d2e087,2fe1fa74-4136-4e3f-b4df-be2e771378a7,2025-02-23 11:57:09,Налоговое планирование,138767.480660851,Наличные,Davidsonborough,Jason Beard
902e71e2-812e-477c-8464-0e2be98c370b,97794a2d-72d7-4019-9057-b178aca4a171,INVALID_DATE,Налоговое планирование,48435.3862670639,Банковский перевод,North Lauriebury,Sarah Alvarez
7a6b4e37-e6ba-4a79-9419-753c96e13c27,be26c0d4-b8b2-4a70-afdf-66634ce0156d,2025-01-16 04:54:25,Управление активами,45771.4673947803,Банковский перевод,Michellehaven,Michelle Morse
eadbb2e7-c62c-474a-a2df-54b94d2bef66,2631a946-6ac8-4d42-a052-8d0d294eab0d,2025-02-26 16:19:10,Управление активами,87945.7384582032,Банковский перевод,North Hannahmouth,Timothy Brown
8b6d580a-8c41-4912-b91f-db790f4af15c,1f8cbf01-2c84-4f69-b300-3d44cde9d079,2025-02-27 17:10:11,Налоговое планирование,21975.9611185777,Банковский перевод,Roberttown,Cynthia Coleman
4c08f25b-1d06-4ba3-8d82-b21af863ece4,e9490612-7837-431f-8723-9c3db097f1d7,2025-02-12 09:53:14,Структурирование капитала,41818.6952089292,Наличные,East Melissaville,Phillip White
7d4ec419-c40c-4bcd-bc41-7de3e06ebc2c,8e132fb1-0418-414b-b6c9-ded5e66d68e5,2025-02-06 23:21:57,Налоговое планирование,72478.977223145,Неизвестно,West Jaymouth,Ronald Shepherd
d6dbfafa-d9ce-4c21-951a-c4671ca1ac61,1fe4b6cd-e9f7-4ba7-b73e-e261076ef2b2,2025-01-16 15:09:10,Налоговое планирование,77386.0727416488,Кредитная карта,Ibarramouth,Katherine Smith
c5a5fa07-c827-4c84-b44a-f58dcaa4430c,478e1ed7-6b8e-4e28-bae3-30f95e91b1ae,2025-03-06 10:50:07,Инвестиционное консультирование,35135.6929909689,Криптовалюта,Kaneburgh,Sarah Alvarez
0edcb069-3460-490d-bb0c-1e0af488e4e4,5905def1-ddca-44ef-a79c-ccb24f374231,2025-03-05 05:04:52,Инвестиционное консультирование,3259.81459179779,Неизвестно,Kaneburgh,Kirsten Martin
4f6d326b-70d2-4a29-ad1d-f7803f2382ee,1bc6a20d-fa24-4587-8d09-e3cafbe3cf15,2025-02-18 22:11:07,Налоговое планирование,19047.9409898953,Банковский перевод,Trevinoberg,Wendy Cooper
25afc7ef-e2f1-48e6-aa61-e27935cf3ae7,52afe3f0-3e91-48b4-a104-819c5200e453,2025-03-17 02:27:28,Инвестиционное консультирование,25126.2980893513,Кредитная карта,North Melissaland,Catherine Lawson
cb02d492-59c0-4b3c-91ec-531b918d451b,1ed678f0-ab85-45b3-aa7c-c263c35e77a6,2025-02-05 04:40:54,Инвестиционное консультирование,18052.8019256747,Кредитная карта,North Lauriebury,Laura Herrera
71a70173-a599-46bf-9498-b43623e2b300,d95f5751-4363-4750-a26c-552fa80530ef,2025-01-05 02:36:25,Инвестиционное консультирование,30460.7411540387,Банковский перевод,Mirandaside,Dylan Martin
1eec0f9d-ca55-4b50-ad25-5976885d706e,46cb52be-5f54-4b55-9f16-55a82d34ab28,2025-02-01 11:53:13,Финансовое планирование,52755.8322868279,Криптовалюта,East Melissaville,Rachel Williamson
c606a3f8-cad3-48e1-b7f4-618c6ad5ea06,0b9e9178-0b24-4c25-951f-24c862533e93,2025-01-09 11:14:20,Налоговое планирование,25976.1334929131,Кредитная карта,East Matthewmouth,Dylan Martin
bea39dd9-7b20-4b66-83ca-ea55d6844bf8,59658fa2-5eb6-4e4c-8268-5ef37d179818,2025-01-28 14:57:29,Управление активами,63473.7411510548,Наличные,Bondstad,Wendy Cooper
80f8580f-0512-4344-be89-21844012e955,4f47bee2-008e-4b3d-baea-72521401a2fc,2025-01-30 11:29:58,Управление активами,72172.6795728026,Неизвестно,Karenville,Melissa Pena
602c956a-8c5a-4d8d-b135-216f0ebb362e,b2c7b73e-837c-485a-ab5f-75f7d86e3234,2025-02-23 02:33:04,Инвестиционное консультирование,40635.3039847774,Наличные,West Meredithhaven,Courtney Callahan
8c7595ab-0886-48e2-8772-d8840adc5368,ca283b49-40a0-4b4a-b86b-3fd998e7aa7e,2025-03-10 10:01:14,Управление активами,32381.7204726389,Банковский перевод,Ibarramouth,Catherine Lawson
e773bc9e-a85c-4cb8-8a27-626fe33e6537,9546cf2b-e3b2-44e4-abe3-65e749f3907b,2025-03-15 19:07:19,Инвестиционное консультирование,22494.0370103312,Кредитная карта,West Meredithhaven,Travis Curtis
65da23c3-ae2b-43ca-9218-be5e05877f75,8129bfd0-2537-4057-8239-a097de25629d,2025-01-08 20:41:39,Инвестиционное консультирование,55084.6429988292,Неизвестно,Lake Tina,Wendy Cooper
4a4134eb-ee15-47c8-aef0-a6a4f88113da,b35f2a20-792a-4fa3-875b-bd41d13c7993,2025-03-10 03:48:18,Неизвестная услуга,43755.9865318387,Наличные,Неизвестный город,David Thompson
f986a84b-cc09-4559-8a7a-77a5c8212f41,81945661-d768-4fb2-9fe5-45307fc0897f,2025-02-21 03:05:10,Инвестиционное консультирование,24983.5924342285,Наличные,Lake Sallychester,Nicholas Barry
d310a4db-e6a0-423e-af7d-2691abb3daa4,492b0c45-38b8-42e1-b85b-f219bcaa28c9,2025-01-04 19:29:35,Налоговое планирование,135874.059447574,Кредитная карта,Port James,Неизвестный консультант
b7b455ee-9c80-4bda-a644-fcda653f0925,6c773737-fbfa-4b12-8b30-f0e1046cd423,2025-01-17 21:37:14,Инвестиционное консультирование,37127.373257932,Банковский перевод,Patelbury,Nicholas Barry
ed8cbcdd-c110-4c4b-b906-3d52f6cee9cd,a0d2d119-ea9f-4ae1-9136-8c3772ec9f1b,2025-02-03 22:55:42,Финансовое планирование,35229.8314127651,Кредитная карта,East Jamie,Travis Curtis
3a6feae4-8d85-4530-90c1-38fef4dbf5c4,0ce68280-48b4-4def-8dc9-2ac39da53bda,2025-03-15 20:56:13,Инвестиционное консультирование,3046.66329754493,Банковский перевод,Port Jordan,William Bell
a5d72520-ebae-4bc7-b934-32ed4eeb5065,56119968-28a1-4e1e-a422-d862e1a2f94d,2025-03-07 03:22:19,Финансовое планирование,97663.62824866,Кредитная карта,New Tommyborough,Teresa Baker
8490d672-2361-4dc3-b1aa-5a3332f50c18,Unknown,INVALID_DATE,Инвестиционное консультирование,25993.1288902534,Неизвестно,Patelbury,David Palmer
bd947a77-e64c-4e6b-95d2-5e51fbb91af2,8e2e1981-b377-47f0-903d-5137e86f75f1,2025-03-19 05:51:02,Управление активами,76169.4724574691,Банковский перевод,Krystalland,Cynthia Coleman
fd407b3e-8a53-4252-90cc-9ec71a8d0430,9bae5f6a-1d02-409b-9ca8-47d43b4beb94,2025-02-27 12:17:30,Инвестиционное консультирование,48624.4495806193,Наличные,Неизвестный город,Alexandra Meyer
c5788a75-e2d3-4194-acb7-e4098e5d48cd,a5d7ad26-7709-4d25-ab89-4dd081180ce6,2025-01-29 20:01:52,Управление активами,3159.62805167653,Банковский перевод,Erichaven,Erik Garcia
a2f125a1-db1d-4d17-af67-c926c8282047,11f2c3a6-0686-4f77-8698-4a16ce8eb8f7,2025-01-19 06:13:46,Финансовое планирование,324.063676280906,Банковский перевод,East Matthewmouth,Mario Jones
300b6fc1-e87c-448d-a8b4-bfd07c1c44a7,b9b59fb1-b912-42b6-a582-62025cfe1bc4,2025-02-07 18:06:53,Финансовое планирование,95373.8309680681,Наличные,Bondstad,Judith Hansen
8605de7c-90aa-4388-b026-e19f00807ed7,0bb4960e-3702-4ec9-bcfc-37ad1029a933,2025-01-21 12:51:22,Налоговое планирование,61052.6887595193,Наличные,North Patrickport,Dylan Martin
e6298810-f6a5-487e-9a00-0be3fc771167,2e0a70d4-f265-4795-be4f-067771ab9937,2025-03-05 10:14:56,Управление активами,66133.16961358,Кредитная карта,New Dianechester,Cheryl Waller
e56985fe-48a5-4134-b4cb-c2ae2891c5c8,39310d61-71b8-4c2e-9163-f480bc4e040b,2025-01-30 19:47:12,Структурирование капитала,35983.5830773606,Банковский перевод,North Hannahmouth,Mary Howard
6a04086c-819b-4edc-9378-f6cd71ae6775,68f2b4a8-31dd-42f8-b05d-7821d71c8325,2025-03-12 22:46:30,Инвестиционное консультирование,60551.8760532383,Кредитная карта,New Zacharyport,Judith Hansen
3f9d087c-74be-49d6-85df-43e9c3d06c69,ec2d0f8d-00c9-4626-9b9a-3ecdf215d91f,2025-01-21 22:55:31,Налоговое планирование,50168.0275478861,Банковский перевод,South Andrew,Erik Garcia
4616348f-7727-4366-b304-72ba4ec74dbe,e568ab37-c066-44a5-9a7a-55f2969fb39c,INVALID_DATE,Управление активами,8768.67241366161,Наличные,Davidmouth,Catherine Lawson
afcee689-5033-482f-91d4-c0e6ecdeb4b4,933c9712-1fcb-40ed-84d4-398646d53cfd,2025-01-05 14:20:16,Финансовое планирование,720.960297511465,Банковский перевод,Ibarramouth,Phillip White
5987e7c9-02d5-4833-a584-758426300c4a,986cb895-f860-4c04-a51f-68e9dbce9569,INVALID_DATE,Финансовое планирование,12842.258897529,Банковский перевод,Michellehaven,Chad Raymond
